年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,试卷路径,Markdown路径,听力路径,OCR方式,识别页数
2024,物理,上海,新高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2024/物理/上海/上海卷/2024_物理_上海卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/上海/上海卷/2024_物理_上海卷_OCR与考点.md),,pypdf,6
2024,物理,江苏,新高考,2021,地方/区域卷,local,江苏卷,done,[打开试卷](../../papers/2024/物理/江苏/江苏卷/2024_物理_江苏卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/江苏/江苏卷/2024_物理_江苏卷_OCR与考点.md),,pypdf,5
2024,物理,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2024/物理/浙江/浙江卷/2024_物理_浙江卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/浙江/浙江卷/2024_物理_浙江卷_OCR与考点.md),,pypdf,10
2024,物理,安徽,新高考,2024,地方/区域卷,local,安徽卷,done,[打开试卷](../../papers/2024/物理/安徽/安徽卷/2024_物理_安徽卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/安徽/安徽卷/2024_物理_安徽卷_OCR与考点.md),,pypdf,8
2024,物理,福建,新高考,2021,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,物理,江西,新高考,2024,地方/区域卷,local,江西卷,done,[打开试卷](../../papers/2024/物理/江西/江西卷/2024_物理_江西卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/江西/江西卷/2024_物理_江西卷_OCR与考点.md),,pypdf,8
2024,物理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2024/物理/山东/山东卷/2024_物理_山东卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/山东/山东卷/2024_物理_山东卷_OCR与考点.md),,pypdf,9
2024,物理,湖北,新高考,2021,地方/区域卷,local,湖北卷,done,[打开试卷](../../papers/2024/物理/湖北/湖北卷/2024_物理_湖北卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/湖北/湖北卷/2024_物理_湖北卷_OCR与考点.md),,pypdf,7
2024,物理,湖南,新高考,2021,地方/区域卷,local,湖南卷,done,[打开试卷](../../papers/2024/物理/湖南/湖南卷/2024_物理_湖南卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/湖南/湖南卷/2024_物理_湖南卷_OCR与考点.md),,pypdf,8
2024,物理,广东,新高考,2021,地方/区域卷,local,广东卷,done,[打开试卷](../../papers/2024/物理/广东/广东卷/2024_物理_广东卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/广东/广东卷/2024_物理_广东卷_OCR与考点.md),,pypdf,8
2024,物理,广西,新高考,2024,地方/区域卷,local,广西卷,done,[打开试卷](../../papers/2024/物理/广西/广西卷/2024_物理_广西卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/广西/广西卷/2024_物理_广西卷_OCR与考点.md),,pypdf,7
2024,物理,海南,新高考,2020,地方/区域卷,local,海南卷,done,[打开试卷](../../papers/2024/物理/海南/海南卷/2024_物理_海南卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/海南/海南卷/2024_物理_海南卷_OCR与考点.md),,pypdf,8
2024,物理,重庆,新高考,2021,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,物理,贵州,新高考,2024,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,物理,甘肃,新高考,2024,地方/区域卷,local,甘肃卷,done,[打开试卷](../../papers/2024/物理/甘肃/甘肃卷/2024_物理_甘肃卷_原卷.pdf),[打开Markdown](../../papers/2024/物理/甘肃/甘肃卷/2024_物理_甘肃卷_OCR与考点.md),,pypdf,7
2024,化学,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2024/化学/北京/北京卷/2024_化学_北京卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/北京/北京卷/2024_化学_北京卷_OCR与考点.md),,pypdf,10
2024,化学,天津,新高考,2020,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,化学,河北,新高考,2021,地方/区域卷,local,河北卷,done,[打开试卷](../../papers/2024/化学/河北/河北卷/2024_化学_河北卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/河北/河北卷/2024_化学_河北卷_OCR与考点.md),,pypdf,10
2024,化学,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/化学/辽宁/辽宁卷/2024_化学_辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/辽宁/辽宁卷/2024_化学_辽宁卷_OCR与考点.md),,pypdf,10
2024,化学,吉林,新高考,2024,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/化学/吉林/辽宁卷/2024_化学_吉林辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/吉林/辽宁卷/2024_化学_吉林辽宁卷_OCR与考点.md),,pypdf,10
2024,化学,黑龙江,新高考,2024,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/化学/黑龙江/辽宁卷/2024_化学_黑龙江辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/黑龙江/辽宁卷/2024_化学_黑龙江辽宁卷_OCR与考点.md),,pypdf,10
2024,化学,上海,新高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2024/化学/上海/上海卷/2024_化学_上海卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/上海/上海卷/2024_化学_上海卷_OCR与考点.md),,pypdf,6
2024,化学,江苏,新高考,2021,地方/区域卷,local,江苏卷,done,[打开试卷](../../papers/2024/化学/江苏/江苏卷/2024_化学_江苏卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/江苏/江苏卷/2024_化学_江苏卷_OCR与考点.md),,pypdf,9
2024,化学,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2024/化学/浙江/浙江卷/2024_化学_浙江卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/浙江/浙江卷/2024_化学_浙江卷_OCR与考点.md),,pypdf,10
2024,化学,安徽,新高考,2024,地方/区域卷,local,安徽卷,done,[打开试卷](../../papers/2024/化学/安徽/安徽卷/2024_化学_安徽卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/安徽/安徽卷/2024_化学_安徽卷_OCR与考点.md),,pypdf,11
2024,化学,福建,新高考,2021,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,化学,江西,新高考,2024,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,化学,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2024/化学/山东/山东卷/2024_化学_山东卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/山东/山东卷/2024_化学_山东卷_OCR与考点.md),,pypdf,9
2024,化学,湖北,新高考,2021,地方/区域卷,local,湖北卷,done,[打开试卷](../../papers/2024/化学/湖北/湖北卷/2024_化学_湖北卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/湖北/湖北卷/2024_化学_湖北卷_OCR与考点.md),,pypdf,10
2024,化学,湖南,新高考,2021,地方/区域卷,local,湖南卷,done,[打开试卷](../../papers/2024/化学/湖南/湖南卷/2024_化学_湖南卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/湖南/湖南卷/2024_化学_湖南卷_OCR与考点.md),,pypdf,11
2024,化学,广东,新高考,2021,地方/区域卷,local,广东卷,done,[打开试卷](../../papers/2024/化学/广东/广东卷/2024_化学_广东卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/广东/广东卷/2024_化学_广东卷_OCR与考点.md),,pypdf,11
2024,化学,广西,新高考,2024,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,化学,海南,新高考,2020,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,化学,重庆,新高考,2021,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,化学,贵州,新高考,2024,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,化学,甘肃,新高考,2024,地方/区域卷,local,甘肃卷,done,[打开试卷](../../papers/2024/化学/甘肃/甘肃卷/2024_化学_甘肃卷_原卷.pdf),[打开Markdown](../../papers/2024/化学/甘肃/甘肃卷/2024_化学_甘肃卷_OCR与考点.md),,pypdf,9
2024,生物,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2024/生物/北京/北京卷/2024_生物_北京卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/北京/北京卷/2024_生物_北京卷_OCR与考点.md),,pypdf,10
2024,生物,天津,新高考,2020,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,生物,河北,新高考,2021,地方/区域卷,local,河北卷,done,[打开试卷](../../papers/2024/生物/河北/河北卷/2024_生物_河北卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/河北/河北卷/2024_生物_河北卷_OCR与考点.md),,pypdf,9
2024,生物,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/生物/辽宁/辽宁卷/2024_生物_辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/辽宁/辽宁卷/2024_生物_辽宁卷_OCR与考点.md),,pypdf,11
2024,生物,吉林,新高考,2024,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/生物/吉林/辽宁卷/2024_生物_吉林辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/吉林/辽宁卷/2024_生物_吉林辽宁卷_OCR与考点.md),,pypdf,11
2024,生物,黑龙江,新高考,2024,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/生物/黑龙江/辽宁卷/2024_生物_黑龙江辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/黑龙江/辽宁卷/2024_生物_黑龙江辽宁卷_OCR与考点.md),,pypdf,11
2024,生物,上海,新高考,2017,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,生物,江苏,新高考,2021,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,生物,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2024/生物/浙江/浙江卷/2024_生物_浙江卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/浙江/浙江卷/2024_生物_浙江卷_OCR与考点.md),,pypdf,10
2024,生物,安徽,新高考,2024,地方/区域卷,local,安徽卷,done,[打开试卷](../../papers/2024/生物/安徽/安徽卷/2024_生物_安徽卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/安徽/安徽卷/2024_生物_安徽卷_OCR与考点.md),,pypdf,9
2024,生物,福建,新高考,2021,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,生物,江西,新高考,2024,地方/区域卷,local,江西卷,done,[打开试卷](../../papers/2024/生物/江西/江西卷/2024_生物_江西卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/江西/江西卷/2024_生物_江西卷_OCR与考点.md),,pypdf,10
2024,生物,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2024/生物/山东/山东卷/2024_生物_山东卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/山东/山东卷/2024_生物_山东卷_OCR与考点.md),,pypdf,11
2024,生物,湖北,新高考,2021,地方/区域卷,local,湖北卷,done,[打开试卷](../../papers/2024/生物/湖北/湖北卷/2024_生物_湖北卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/湖北/湖北卷/2024_生物_湖北卷_OCR与考点.md),,pypdf,8
2024,生物,湖南,新高考,2021,地方/区域卷,local,湖南卷,done,[打开试卷](../../papers/2024/生物/湖南/湖南卷/2024_生物_湖南卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/湖南/湖南卷/2024_生物_湖南卷_OCR与考点.md),,pypdf,10
2024,生物,广东,新高考,2021,地方/区域卷,local,广东卷,done,[打开试卷](../../papers/2024/生物/广东/广东卷/2024_生物_广东卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/广东/广东卷/2024_生物_广东卷_OCR与考点.md),,pypdf,11
2024,生物,广西,新高考,2024,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,生物,海南,新高考,2020,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,生物,重庆,新高考,2021,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,生物,贵州,新高考,2024,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,生物,甘肃,新高考,2024,地方/区域卷,local,甘肃卷,done,[打开试卷](../../papers/2024/生物/甘肃/甘肃卷/2024_生物_甘肃卷_原卷.pdf),[打开Markdown](../../papers/2024/生物/甘肃/甘肃卷/2024_生物_甘肃卷_OCR与考点.md),,pypdf,10
2024,政治,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2024/政治/北京/北京卷/2024_政治_北京卷_原卷.pdf),[打开Markdown](../../papers/2024/政治/北京/北京卷/2024_政治_北京卷_OCR与考点.md),,pypdf,9
2024,政治,天津,新高考,2020,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,政治,河北,新高考,2021,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,政治,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/政治/辽宁/辽宁卷/2024_政治_辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/政治/辽宁/辽宁卷/2024_政治_辽宁卷_OCR与考点.md),,pypdf,8
2024,政治,吉林,新高考,2024,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/政治/吉林/辽宁卷/2024_政治_吉林辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/政治/吉林/辽宁卷/2024_政治_吉林辽宁卷_OCR与考点.md),,pypdf,8
2024,政治,黑龙江,新高考,2024,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/政治/黑龙江/辽宁卷/2024_政治_黑龙江辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/政治/黑龙江/辽宁卷/2024_政治_黑龙江辽宁卷_OCR与考点.md),,pypdf,8
2024,政治,上海,新高考,2017,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,政治,江苏,新高考,2021,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,政治,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2024/政治/浙江/浙江卷/2024_政治_浙江卷_原卷.pdf),[打开Markdown](../../papers/2024/政治/浙江/浙江卷/2024_政治_浙江卷_OCR与考点.md),,pypdf,9
2024,政治,安徽,新高考,2024,地方/区域卷,local,安徽卷,done,[打开试卷](../../papers/2024/政治/安徽/安徽卷/2024_政治_安徽卷_原卷.pdf),[打开Markdown](../../papers/2024/政治/安徽/安徽卷/2024_政治_安徽卷_OCR与考点.md),,pypdf,7
2024,政治,福建,新高考,2021,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,政治,江西,新高考,2024,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,政治,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2024/政治/山东/山东卷/2024_政治_山东卷_原卷.pdf),[打开Markdown](../../papers/2024/政治/山东/山东卷/2024_政治_山东卷_OCR与考点.md),,pypdf,8
2024,政治,湖北,新高考,2021,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/政治/湖北/辽宁卷/2024_政治_湖北辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/政治/湖北/辽宁卷/2024_政治_湖北辽宁卷_OCR与考点.md),,pypdf,8
2024,政治,湖南,新高考,2021,地方/区域卷,local,湖南卷,done,[打开试卷](../../papers/2024/政治/湖南/湖南卷/2024_政治_湖南卷_原卷.pdf),[打开Markdown](../../papers/2024/政治/湖南/湖南卷/2024_政治_湖南卷_OCR与考点.md),,pypdf,8
2024,政治,广东,新高考,2021,地方/区域卷,local,广东卷,done,[打开试卷](../../papers/2024/政治/广东/广东卷/2024_政治_广东卷_原卷.pdf),[打开Markdown](../../papers/2024/政治/广东/广东卷/2024_政治_广东卷_OCR与考点.md),,pypdf,8
2024,政治,广西,新高考,2024,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,政治,海南,新高考,2020,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,政治,重庆,新高考,2021,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,政治,贵州,新高考,2024,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,政治,甘肃,新高考,2024,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,历史,北京,新高考,2020,地方/区域卷,local,北京卷,done,[打开试卷](../../papers/2024/历史/北京/北京卷/2024_历史_北京卷_原卷.pdf),[打开Markdown](../../papers/2024/历史/北京/北京卷/2024_历史_北京卷_OCR与考点.md),,pypdf,9
2024,历史,天津,新高考,2020,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,历史,河北,新高考,2021,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2024,历史,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/历史/辽宁/辽宁卷/2024_历史_辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/历史/辽宁/辽宁卷/2024_历史_辽宁卷_OCR与考点.md),,pypdf,5
2024,历史,吉林,新高考,2024,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/历史/吉林/辽宁卷/2024_历史_吉林辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/历史/吉林/辽宁卷/2024_历史_吉林辽宁卷_OCR与考点.md),,pypdf,5
2024,历史,黑龙江,新高考,2024,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2024/历史/黑龙江/辽宁卷/2024_历史_黑龙江辽宁卷_原卷.pdf),[打开Markdown](../../papers/2024/历史/黑龙江/辽宁卷/2024_历史_黑龙江辽宁卷_OCR与考点.md),,pypdf,5
2024,历史,上海,新高考,2017,地方/区域卷,local,上海卷,done,[打开试卷](../../papers/2024/历史/上海/上海卷/2024_历史_上海卷_原卷.pdf),[打开Markdown](../../papers/2024/历史/上海/上海卷/2024_历史_上海卷_OCR与考点.md),,pypdf,5
